soil_moisture,temperature,humidity,rainfall,irrigation_level
6.27,45.62,28.41,97.71,2
83.93,20.8,55.33,32.97,1
0.38,11.4,74.0,67.48,2
24.68,20.44,79.69,17.25,2
74.09,21.15,10.05,12.17,2
31.63,46.37,55.45,78.36,2
10.19,35.97,31.17,84.41,2
36.02,13.27,88.74,66.83,1
27.04,15.42,23.76,15.82,2
84.27,16.23,69.98,24.06,1
31.33,35.22,33.95,91.12,2
78.89,39.42,42.09,28.87,1
89.19,44.39,94.65,81.89,0
43.38,47.63,31.64,28.59,2
90.99,18.07,18.55,93.95,1
37.73,22.39,16.24,91.45,2
96.41,19.61,55.42,4.33,1
8.93,24.35,67.75,77.04,2
68.7,46.59,39.46,16.95,2
49.38,33.0,72.12,21.53,2
38.76,39.53,15.49,45.98,2
63.27,29.6,87.16,57.63,1
70.39,11.15,83.49,32.58,1
0.44,12.57,98.69,57.54,2
16.7,31.52,94.29,17.07,2
71.3,38.75,42.06,2.23,2
66.64,18.61,45.93,57.12,1
96.6,38.88,77.14,51.74,0
76.1,42.43,22.07,68.97,1
95.08,26.48,38.26,64.98,1
70.25,39.86,20.67,89.75,1
29.81,26.16,50.94,45.95,2
10.54,37.13,59.68,0.84,3
78.18,40.56,29.0,63.07,1
64.41,49.68,12.4,67.51,2
4.82,23.82,74.74,52.15,2
36.01,26.44,11.8,68.93,2
95.68,16.62,97.61,32.36,0
50.04,18.16,29.94,14.88,2
43.27,37.74,69.75,66.46,1
45.77,46.68,49.13,24.52,2
20.89,25.78,15.37,45.63,2
36.87,17.19,52.5,49.16,2
36.98,21.4,56.51,47.72,2
5.24,28.2,86.92,59.84,2
76.76,21.63,75.91,2.95,1
41.65,19.34,17.14,98.97,1
82.22,39.44,28.82,71.63,1
85.03,10.31,38.07,42.54,1
21.2,31.57,20.48,19.13,3
65.74,41.75,51.12,8.02,2
47.23,20.65,98.59,67.22,1
88.02,34.13,56.32,31.7,1
21.57,36.76,76.77,22.95,2
67.78,36.2,71.46,38.0,1
60.78,27.83,86.49,59.29,1
29.53,23.86,29.42,67.17,2
13.66,43.44,77.84,64.52,2
65.16,40.34,89.32,86.33,1
73.86,22.85,25.44,21.88,1
31.56,14.12,41.21,63.67,2
64.48,12.87,97.31,10.11,1
39.51,13.77,80.27,54.79,1
71.32,33.31,35.43,58.4,1
19.92,12.07,60.75,21.62,2
89.02,23.48,46.39,39.17,1
28.74,40.13,54.1,82.72,2
36.78,21.77,41.96,14.84,2
5.81,40.53,35.14,43.45,3
11.15,39.82,70.73,93.27,2
51.59,19.83,80.07,50.41,1
26.76,39.15,88.66,72.51,2
83.55,39.91,23.98,82.69,1
1.47,25.9,84.06,20.38,2
37.91,18.42,32.93,21.82,2
33.73,30.85,48.46,75.86,2
1.93,46.86,91.13,75.33,2
12.44,35.58,50.91,6.02,3
41.36,16.92,27.74,32.25,2
49.29,37.31,24.39,39.85,2
40.43,27.09,52.57,82.9,1
53.09,33.66,78.64,42.19,1
59.51,39.36,99.75,92.59,1
0.99,30.6,80.87,99.66,2
46.41,42.56,88.93,78.07,1
96.35,38.89,77.3,66.64,0
51.9,34.6,90.59,39.19,1
67.75,16.03,16.87,6.7,2
31.19,43.44,93.69,57.31,2
77.4,47.44,45.68,36.17,1
77.29,15.48,92.95,35.09,0
52.13,29.53,16.82,68.77,2
97.6,20.36,74.37,46.36,0
12.56,40.18,76.21,75.21,2
1.69,38.87,99.72,39.82,2
77.02,15.64,79.2,15.09,1
80.72,45.08,44.43,46.13,1
12.02,17.24,60.15,95.1,2
26.56,41.89,42.99,80.15,2
1.76,28.28,27.64,20.57,3
29.33,23.13,32.37,39.13,2
77.31,16.33,29.98,92.78,1
51.8,16.7,59.39,12.37,1
34.81,36.48,91.55,25.4,2
37.17,32.02,92.15,26.22,2
0.14,14.88,14.93,57.09,3
29.98,14.51,17.19,41.07,2
64.65,12.89,32.06,7.99,1
97.42,39.75,32.96,62.92,1
84.71,38.48,18.54,9.91,2
2.36,12.34,44.96,60.64,2
89.86,32.41,62.9,50.7,1
78.32,13.39,62.03,49.37,1
78.04,46.15,58.91,6.75,1
45.8,46.28,40.48,63.92,2
39.8,37.93,73.58,43.13,2
30.29,47.05,84.38,41.11,2
6.57,42.46,41.16,59.65,3
22.82,43.14,17.7,60.62,2
24.66,32.79,36.67,1.5,3
48.41,22.24,22.36,12.52,2
74.74,18.71,52.06,23.65,1
47.38,23.09,24.03,67.8,2
5.78,35.14,51.66,57.67,2
95.78,16.91,29.89,75.76,0
94.27,20.35,76.49,74.06,0
78.52,28.72,12.48,85.32,1
99.13,19.32,59.93,37.68,0
54.45,33.55,25.25,34.51,2
96.28,46.93,10.09,83.1,1
7.56,39.92,88.23,23.76,2
36.57,36.66,70.44,46.12,2
22.54,33.31,18.9,19.43,3
19.58,29.52,69.77,91.38,2
14.08,17.46,65.05,40.78,2
62.24,45.79,52.6,21.25,2
78.13,19.94,47.73,69.2,1
57.83,13.65,89.84,24.46,1
14.7,40.0,32.06,94.35,2
81.11,17.02,45.85,36.76,1
63.6,24.88,39.62,66.46,1
38.82,11.13,79.41,34.52,1
67.41,15.48,92.48,80.72,0
25.99,16.93,86.48,89.69,1
34.52,12.18,81.79,78.79,1
91.75,36.27,98.81,84.85,0
29.05,43.48,72.74,10.19,2
47.0,24.93,77.59,92.41,1
89.01,44.98,98.45,62.43,0
70.77,18.53,10.63,86.92,1
6.22,23.02,67.06,68.44,2
14.73,16.03,76.51,20.18,2
0.78,34.82,92.6,60.96,2
63.09,26.79,89.55,9.09,1
44.77,34.53,85.78,69.57,1
13.43,40.47,95.12,40.9,2
95.79,31.83,58.36,15.17,1
52.97,35.11,10.62,97.92,2
24.19,47.41,10.99,90.11,2
50.06,21.96,59.02,89.35,1
67.96,24.37,49.17,78.88,1
7.62,38.71,50.61,69.2,2
27.47,34.45,46.04,65.51,2
80.7,17.14,92.6,10.61,1
45.97,25.05,42.33,90.06,1
54.66,28.71,87.06,88.11,1
43.28,26.78,91.26,74.79,1
4.39,17.13,54.96,92.73,2
16.57,46.98,50.22,55.31,2
44.55,40.49,78.49,44.76,1
20.92,29.25,73.72,96.79,1
5.0,37.2,39.57,46.41,3
84.36,45.89,19.23,64.13,1
98.12,15.45,33.84,37.31,1
79.31,20.01,21.79,63.63,1
85.38,31.71,36.53,72.01,1
24.2,41.96,33.56,62.47,2
96.06,11.45,67.39,51.46,0
19.69,49.36,95.9,30.01,2
95.14,28.2,71.72,64.38,0
99.48,24.37,93.4,90.84,0
71.17,21.71,80.57,0.69,1
98.11,16.97,75.51,13.39,0
56.95,41.66,47.27,11.98,2
25.95,48.22,39.23,92.32,2
43.7,26.55,86.16,66.27,1
59.36,48.1,91.49,95.18,1
7.31,42.95,50.67,58.28,2
62.23,29.24,10.82,46.17,2
98.12,36.96,81.33,79.23,0
19.01,27.4,35.66,16.09,2
79.26,32.35,10.89,38.13,1
90.79,12.32,82.45,46.63,0
94.37,37.85,56.57,29.85,1
96.01,12.11,71.67,37.13,0
52.15,42.68,92.32,7.81,2
97.73,43.0,58.71,19.8,1
75.73,19.48,55.29,33.55,1
16.17,22.95,36.16,79.59,2
47.69,29.25,37.47,18.25,2
71.83,33.87,81.69,34.66,1
24.73,21.49,50.41,6.49,2
64.06,33.7,24.72,55.71,1
66.66,21.91,18.51,61.13,1
16.27,12.22,52.56,86.55,2
56.51,10.1,51.85,81.91,1
77.16,14.05,68.81,28.54,1
49.89,41.69,52.4,13.7,2
1.21,48.46,22.91,15.61,3
0.9,27.08,55.7,96.9,2
35.7,30.51,91.61,67.32,1
92.62,15.87,24.35,4.26,1
22.87,32.04,72.08,13.68,2
63.44,15.79,63.45,48.58,1
22.21,34.45,77.37,20.78,2
32.17,47.33,23.55,80.37,2
84.8,17.83,94.74,57.32,0
72.89,40.58,65.89,61.26,1
9.54,10.94,86.24,46.28,2
42.87,25.02,32.19,25.61,2
2.92,14.43,76.55,58.94,2
48.09,24.1,80.29,71.7,1
66.24,16.94,45.77,37.09,1
11.85,24.93,44.56,50.49,2
28.89,26.7,69.2,83.97,1
39.78,22.02,18.41,14.87,2
91.95,36.26,76.21,54.52,0
99.33,46.75,13.86,34.84,1
4.49,26.02,27.15,70.28,2
76.1,17.69,69.77,1.88,1
37.17,20.83,18.85,67.05,2
39.25,44.16,97.47,10.29,2
75.43,32.87,88.16,6.48,1
91.84,28.2,66.37,72.46,0
95.09,15.99,83.72,64.03,0
57.71,27.99,89.88,89.49,1
35.71,21.14,33.35,51.97,2
78.75,47.73,86.45,53.0,1
25.1,45.36,27.53,70.7,2
56.41,13.36,47.2,32.34,1
35.86,30.67,60.24,3.69,2
65.66,19.0,74.25,23.0,1
24.04,26.43,12.71,23.8,3
19.16,45.07,36.15,33.57,3
91.82,31.1,64.77,94.35,0
10.18,23.37,42.16,80.48,2
50.6,18.32,79.75,93.6,1
22.09,42.01,68.65,99.86,2
3.89,34.98,31.1,43.38,3
3.6,28.72,23.13,22.71,3
17.52,18.7,66.61,56.0,2
86.68,23.37,50.54,88.11,0
28.25,48.39,25.21,46.57,2
95.05,30.8,39.37,50.54,1
58.16,26.03,37.27,13.44,2
43.66,30.86,19.73,42.05,2
58.01,41.16,59.22,38.7,1
51.67,23.6,78.73,35.17,1
75.88,17.15,61.79,88.73,0
28.25,33.4,84.37,5.93,2
35.31,36.61,21.48,97.21,2
89.41,38.51,49.21,0.82,1
94.65,45.28,64.85,94.56,0
89.26,24.85,70.84,54.8,0
41.94,13.01,72.62,70.24,1
78.04,48.33,75.61,18.71,1
47.63,27.4,68.63,65.42,1
49.75,34.93,18.48,88.2,2
20.47,36.65,72.58,13.95,2
59.11,31.86,75.23,12.71,1
18.61,18.21,99.41,30.4,2
33.16,40.21,72.4,16.17,2
85.5,42.15,71.81,11.06,1
20.71,32.12,56.33,67.83,2
7.12,29.54,88.11,21.38,2
6.9,14.56,99.72,66.7,2
94.08,13.36,80.11,86.19,0
50.69,23.58,65.13,65.2,1
40.94,22.43,17.11,11.94,2
81.09,48.15,75.41,57.36,1
83.58,41.34,73.77,39.36,1
33.22,36.4,79.8,34.34,2
69.36,30.71,21.21,31.85,2
77.11,16.69,68.84,92.94,0
65.47,49.14,36.62,74.25,1
15.16,25.0,78.42,13.38,2
87.59,14.28,31.63,47.6,1
53.91,29.75,71.56,31.82,1
28.25,44.96,36.55,97.79,2
42.52,45.49,10.81,97.8,2
3.76,10.44,67.0,31.95,2
12.79,45.45,20.19,35.21,3
76.55,20.86,69.34,59.94,1
0.0,11.56,93.3,47.93,2
41.66,43.91,97.23,21.31,2
52.25,44.55,31.23,66.04,2
5.46,33.85,82.83,33.41,2
97.31,32.98,41.82,65.37,1
22.61,42.52,91.04,38.37,2
30.42,41.45,80.87,70.02,2
30.39,45.6,16.65,66.78,2
23.04,32.11,46.64,50.88,2
0.15,48.71,40.36,70.47,3
72.93,49.85,80.67,46.1,1
96.68,14.66,46.93,11.61,1
22.43,43.98,71.61,18.21,2
66.3,29.99,64.22,24.6,1
74.19,25.5,97.81,6.32,1
84.84,34.52,94.4,71.14,0
42.26,12.24,48.49,36.74,2
30.29,30.26,75.12,9.35,2
32.53,44.84,84.65,82.0,1
71.26,18.54,90.9,68.37,0
81.68,27.06,16.13,45.22,1
18.16,47.58,37.19,24.74,3
37.09,27.14,38.82,15.17,2
90.19,24.33,49.1,45.84,1
80.67,27.62,25.23,88.52,1
98.49,30.78,54.66,18.84,1
75.42,35.28,69.69,56.87,1
39.32,42.03,54.76,96.17,1
59.06,28.08,69.92,63.71,1
66.1,42.7,15.98,44.0,2
7.85,31.35,88.84,71.64,2
54.45,23.54,94.52,82.46,1
70.93,36.32,65.61,59.05,1
16.73,38.71,89.33,87.18,2
78.06,32.32,21.83,51.46,1
58.38,12.26,81.77,83.0,1
95.22,16.8,20.72,95.2,0
4.24,21.41,46.72,50.12,2
26.53,21.31,39.14,60.5,2
60.16,36.94,62.7,60.95,1
29.66,10.73,37.14,78.14,2
71.44,40.23,67.36,82.3,1
75.9,20.61,43.06,2.72,1
10.25,22.4,87.47,73.34,2
51.39,31.12,67.05,78.38,1
50.89,18.64,29.38,70.04,1
36.93,45.38,40.25,71.37,2
93.29,13.41,86.27,4.14,0
82.75,27.78,44.78,44.2,1
69.72,43.98,58.22,81.82,1
71.43,34.63,68.4,93.4,1
46.17,21.69,41.3,22.95,2
92.1,26.83,36.46,57.92,1
69.46,38.27,52.77,80.43,1
72.9,48.93,29.34,75.24,1
86.17,45.73,35.58,61.89,1
27.41,23.7,15.59,1.87,3
80.71,49.93,37.36,72.39,1
19.52,10.14,38.86,77.32,2
34.53,11.11,96.56,72.28,1
33.56,42.95,63.08,76.58,2
97.85,17.98,80.86,43.09,0
85.65,12.43,14.08,99.38,1
70.12,19.49,19.59,77.08,1
72.71,27.04,83.31,57.87,1
56.21,39.22,66.12,93.42,1
94.71,34.97,27.19,90.82,1
49.63,19.5,46.43,81.46,1
38.05,30.13,58.48,56.37,2
16.3,47.05,85.92,52.71,2
78.62,42.6,15.44,32.87,2
73.44,22.93,63.71,25.09,1
38.44,49.29,74.53,51.24,2
2.52,38.34,98.01,57.78,2
83.9,12.5,82.64,24.45,0
1.14,11.41,34.86,92.26,2
70.37,16.74,73.86,55.73,1
97.03,39.11,78.7,52.65,0
43.77,17.35,75.68,43.56,1
23.5,30.46,83.81,5.81,2
70.49,13.73,91.34,88.24,0
81.71,46.84,18.86,31.7,2
54.64,23.76,19.43,64.25,2
96.7,46.33,81.68,60.74,0
5.17,47.8,32.71,58.45,3
50.48,10.25,15.27,52.57,2
71.85,28.57,46.11,18.14,1
86.26,10.99,83.79,28.06,0
17.93,46.35,21.39,52.42,3
80.0,30.74,70.47,78.93,0
55.27,13.0,10.33,43.2,2
39.66,14.41,19.88,20.39,2
13.17,25.34,41.58,8.79,3
86.53,47.61,17.52,66.3,1
15.73,37.72,86.13,42.33,2
30.98,44.7,87.77,12.54,2
29.0,24.66,78.0,67.45,1
87.14,11.73,31.82,20.76,1
67.27,48.97,57.09,50.9,1
79.67,10.69,26.58,30.62,1
25.05,47.91,35.32,93.17,2
62.49,24.75,56.44,22.83,1
57.17,10.4,76.15,41.99,1
83.28,37.57,18.52,95.95,1
90.61,49.22,36.7,31.87,1
1.22,48.63,93.4,64.46,2
67.4,16.44,48.62,31.67,1
5.18,17.25,94.5,11.07,2
54.89,32.62,99.23,62.75,1
28.76,35.49,57.4,91.6,2
30.68,39.58,35.92,45.26,2
35.3,17.24,81.17,62.62,1
62.13,48.36,24.34,60.89,2
33.4,35.55,32.68,41.51,2
73.27,43.88,80.64,61.49,1
40.45,31.6,49.03,25.93,2
6.84,26.57,28.14,37.8,3
78.38,49.09,68.6,44.23,1
28.58,33.28,75.95,86.4,1
43.28,44.67,21.26,34.83,2
68.54,48.13,34.93,63.51,1
33.25,37.01,29.91,21.34,2
5.66,31.96,44.19,25.26,3
37.39,10.14,78.71,64.84,1
94.44,11.6,74.23,76.23,0
64.17,18.03,69.63,46.21,1
67.15,17.44,10.57,33.51,2
63.23,20.19,22.79,91.03,1
19.9,22.2,30.1,13.58,2
41.83,24.4,34.48,72.07,2
75.09,26.82,23.18,69.02,1
10.14,13.95,46.93,69.02,2
27.79,11.69,16.77,93.54,2
27.63,36.96,77.5,72.82,2
43.2,31.49,80.89,30.16,1
98.04,27.77,61.68,35.34,1
6.75,35.38,18.07,39.11,3
51.87,43.11,90.11,3.08,2
17.94,27.11,96.91,91.35,1
97.07,35.64,28.21,7.36,1
11.33,48.14,73.42,69.98,2
40.36,43.58,85.77,73.02,1
73.79,27.04,58.59,84.37,1
70.46,35.79,39.1,55.34,1
42.27,17.08,53.07,72.53,1
34.65,32.42,56.1,30.27,2
39.76,49.25,46.06,74.56,2
26.43,30.73,93.69,34.34,2
20.53,47.11,76.95,90.28,2
48.3,26.29,31.72,16.34,2
26.85,49.95,62.7,31.58,2
28.75,33.17,71.98,49.88,2
65.68,11.69,22.61,77.59,1
96.85,33.47,42.26,74.88,0
60.36,20.98,91.5,21.07,1
7.7,11.3,61.05,14.42,2
7.56,42.83,29.53,30.4,3
95.14,21.03,21.05,48.38,1
29.73,41.86,56.64,53.9,2
9.21,21.53,59.29,42.91,2
59.9,17.77,40.1,66.31,1
62.36,48.96,66.74,42.76,1
64.85,24.47,16.18,94.63,1
26.74,34.06,23.06,26.1,2
1.51,34.4,59.16,62.74,2
96.5,32.42,15.56,61.14,1
25.09,46.59,89.28,28.16,2
67.6,36.98,22.79,41.17,2
70.66,26.15,70.65,36.55,1
61.0,44.5,45.21,17.25,2
31.29,17.24,45.98,47.73,2
27.11,31.77,78.84,38.67,2
59.77,48.02,54.95,17.83,2
86.61,35.02,75.31,44.99,1
94.67,42.68,55.47,42.18,1
10.59,36.14,63.36,13.14,3
15.48,43.57,78.46,13.12,2
94.47,47.78,64.66,64.75,1
73.65,20.92,65.41,70.66,1
88.3,16.79,81.03,94.12,0
20.26,29.36,95.42,8.7,2
58.76,38.07,43.9,11.79,2
70.11,19.09,61.94,5.18,1
68.01,10.16,17.76,53.22,1
40.82,23.72,42.29,62.27,2
1.54,48.75,47.08,40.35,3
58.29,37.8,85.17,79.79,1
25.31,26.05,56.21,68.67,2
45.03,17.7,75.8,98.58,1
95.76,24.24,11.71,13.79,1
39.9,16.79,51.8,5.83,2
83.98,14.25,91.12,27.48,0
18.85,46.27,30.19,1.91,3
67.25,49.91,12.84,93.26,1
97.7,16.56,49.01,30.4,1
10.19,12.18,73.4,55.24,2
0.83,23.19,50.9,31.81,3
43.36,28.47,51.4,24.58,2
9.26,18.19,70.28,15.24,2
74.84,22.06,32.89,32.04,1
91.45,18.03,77.67,61.54,0
43.4,40.97,23.78,97.16,2
25.87,38.5,45.62,55.81,2
43.44,35.4,69.04,53.27,1
72.34,25.49,84.55,3.53,1
0.91,46.36,81.24,84.01,2
58.95,48.78,74.95,4.48,2
61.33,16.95,42.32,90.62,1
63.77,18.92,21.01,53.87,1
24.2,31.03,29.52,16.85,2
71.41,13.65,87.84,45.17,1
9.14,27.46,87.16,99.5,2
19.93,33.27,95.64,30.51,2
87.75,30.88,16.84,26.95,1
73.87,23.24,58.31,11.8,1
1.37,31.7,68.38,59.71,2
24.84,48.35,73.96,8.92,2
21.44,18.24,67.95,76.6,2
27.08,36.19,79.3,91.92,1
24.76,11.74,42.35,93.19,2
6.25,12.66,26.15,10.79,3
45.89,32.07,28.41,55.83,2
73.27,14.2,11.08,9.71,2
60.67,10.89,41.53,57.2,1
67.29,16.86,18.26,81.5,1
8.11,32.59,38.93,53.78,2
95.15,38.13,66.54,87.21,0
83.85,18.1,90.5,80.17,0
80.51,36.73,85.56,27.65,1
82.3,17.3,32.74,63.01,1
93.27,34.54,22.07,0.74,1
54.43,26.48,27.38,39.6,2
20.03,36.15,97.39,23.8,2
61.68,49.8,59.45,93.71,1
74.29,47.51,26.43,40.54,2
73.79,10.17,85.67,65.41,0
52.14,45.42,45.57,73.2,2
6.85,12.66,90.93,77.32,2
37.11,48.12,33.46,73.58,2
92.08,21.27,45.39,28.92,1
58.44,25.28,55.45,68.61,1
53.83,13.67,90.34,54.9,1
26.89,14.49,88.19,59.74,1
36.84,39.07,61.69,0.08,2
89.53,47.77,29.96,25.83,1
66.65,34.43,46.3,93.07,1
78.74,38.63,97.81,29.01,1
45.43,40.48,64.7,43.8,2
63.02,20.51,80.3,18.67,1
24.84,11.81,50.49,13.86,2
70.55,10.07,57.88,20.87,1
42.76,24.03,48.61,55.36,2
44.25,19.66,73.26,91.9,1
64.93,12.49,86.63,32.62,1
93.63,17.18,55.66,32.34,1
6.4,14.98,53.28,56.41,2
82.47,46.6,40.63,35.67,1
29.24,15.61,25.94,91.04,2
44.39,31.51,94.53,37.78,1
2.19,33.72,38.45,49.04,3
30.1,31.74,82.06,53.34,2
50.26,13.96,74.38,78.21,1
5.62,22.75,81.18,56.39,2
49.11,12.05,94.31,23.92,1
92.71,25.83,66.1,12.4,1
10.54,17.54,90.82,93.78,1
76.44,32.47,25.09,80.16,1
40.97,37.71,66.4,2.3,2
65.52,31.28,79.5,82.15,1
26.02,27.37,34.45,59.06,2
15.95,25.49,76.67,51.89,2
16.05,43.67,80.06,1.22,2
7.05,18.77,84.81,78.09,2
18.56,39.37,38.16,19.81,3
66.42,40.3,71.34,72.8,1
88.17,26.77,37.38,1.59,1
81.41,21.89,76.51,79.64,0
68.51,28.82,51.67,2.3,1
11.04,13.73,63.78,23.59,2
28.92,11.84,47.43,26.83,2
30.98,14.46,24.58,15.75,2
25.0,17.49,26.02,48.11,2
51.5,30.17,16.98,28.37,2
53.56,43.97,65.63,99.33,1
35.69,19.43,86.38,58.0,1
35.38,47.41,11.88,56.65,2
82.86,48.2,15.96,22.09,2
78.93,48.36,51.17,40.87,1
30.78,43.5,76.39,12.4,2
91.38,24.55,24.19,76.25,1
95.28,12.91,34.45,33.12,1
32.67,32.75,30.88,75.2,2
35.44,32.35,45.91,37.17,2
50.56,44.0,30.25,98.88,1
94.11,49.84,41.73,17.11,1
87.63,30.33,75.57,0.15,1
10.26,23.81,64.99,59.48,2
39.27,17.44,17.31,95.3,2
55.34,10.19,67.4,64.71,1
50.31,30.36,52.94,8.57,2
19.39,32.22,94.11,54.05,2
85.88,43.0,36.04,90.95,1
67.69,30.18,75.35,0.65,1
83.79,46.66,75.78,16.69,1
85.88,35.12,29.94,81.46,1
74.84,43.61,91.29,89.39,0
43.92,15.93,54.21,70.72,1
61.05,44.21,71.1,99.16,1
16.04,37.01,23.13,9.02,3
67.36,16.81,33.2,54.57,1
17.93,17.59,62.75,68.5,2
69.39,47.06,38.71,70.26,1
22.96,11.29,54.97,79.35,2
11.76,28.5,43.66,91.76,2
16.53,22.54,67.65,36.16,2
0.2,36.6,53.84,4.3,3
71.87,43.59,10.41,36.24,2
73.24,24.42,68.47,67.16,1
51.49,27.08,47.99,21.35,2
16.14,49.28,40.75,81.0,2
8.36,41.36,18.47,21.98,3
1.91,45.89,29.83,1.01,3
16.57,27.55,30.14,50.81,2
89.09,19.36,94.18,72.65,0
24.15,26.47,48.93,34.97,2
35.43,38.64,13.79,74.89,2
10.53,14.38,22.49,43.84,2
22.24,20.82,17.11,17.17,3
51.92,11.87,63.0,9.06,1
60.78,27.29,26.8,71.06,1
24.54,43.1,54.87,38.57,2
5.77,10.99,43.31,91.28,2
39.1,37.01,82.35,54.03,1
23.42,47.3,38.84,34.84,2
21.96,19.48,51.24,34.9,2
95.99,37.75,74.92,13.14,1
61.63,49.0,49.0,59.38,1
55.69,48.49,81.39,58.22,1
41.58,19.4,69.55,80.0,1
42.89,14.01,46.95,20.12,2
54.09,15.93,55.36,29.08,1
69.64,38.08,97.05,9.72,1
70.21,39.03,69.55,29.53,1
17.17,36.97,91.45,42.81,2
50.01,23.44,26.09,96.4,1
41.2,16.79,53.49,65.31,1
87.05,33.23,91.78,78.29,0
63.14,29.35,39.04,32.55,1
53.25,39.15,97.09,14.45,1
11.54,27.65,18.74,25.67,3
60.56,23.55,91.24,25.65,1
11.72,21.74,50.07,58.31,2
33.72,18.46,16.64,34.15,2
14.28,20.63,89.16,85.74,1
69.21,13.79,32.67,98.85,1
20.63,23.87,12.0,34.33,3
39.19,11.46,22.22,70.51,2
89.57,17.46,69.32,65.75,0
20.43,39.87,98.0,19.45,2
50.78,23.02,20.03,91.8,1
41.93,36.73,51.58,19.94,2
1.81,38.68,26.26,73.7,3
79.28,33.25,77.05,34.76,1
6.9,48.35,20.63,36.71,3
47.43,10.86,31.59,45.54,2
56.07,39.55,27.68,86.45,1
62.84,48.35,59.73,14.03,2
68.86,44.49,88.59,5.46,1
25.33,16.72,56.0,40.2,2
1.0,23.07,15.24,5.56,3
72.34,16.9,60.71,68.76,1
53.57,34.05,81.78,76.03,1
83.61,38.49,21.89,85.47,1
82.14,22.68,16.54,74.38,1
84.33,31.58,26.9,91.64,1
48.51,37.64,77.15,74.83,1
33.36,26.85,63.25,93.61,1
79.16,44.16,58.65,19.31,1
45.13,40.86,32.45,49.99,2
18.34,12.59,39.9,99.39,2
85.5,34.85,96.93,68.16,0
88.26,19.41,31.66,87.86,1
46.63,32.3,91.15,3.04,2
7.57,48.28,62.25,87.18,2
38.78,45.16,21.1,69.77,2
80.35,26.18,52.06,17.08,1
90.18,21.66,95.37,2.57,0
20.35,19.38,47.67,25.99,2
6.7,31.3,87.7,91.58,2
87.74,14.57,33.08,66.81,1
38.94,31.97,61.38,91.95,1
54.18,10.05,85.95,44.62,1
96.81,22.95,92.86,93.66,0
6.66,18.8,53.72,46.3,2
64.83,48.85,67.57,20.43,1
7.41,39.09,10.27,15.14,3
37.55,23.99,32.79,99.38,1
80.38,13.71,35.08,33.39,1
43.35,30.67,18.41,16.01,2
99.72,18.54,35.17,0.84,1
55.91,31.46,38.9,28.56,2
32.12,43.41,97.19,88.91,1
22.01,34.63,70.17,53.4,2
35.05,35.35,48.34,63.24,2
37.25,31.64,98.92,92.24,1
6.87,47.09,23.79,51.28,3
36.96,47.28,52.84,83.83,2
46.42,30.51,68.24,32.38,2
72.27,22.23,15.0,97.71,1
65.67,28.38,74.53,7.88,1
70.88,17.46,18.99,72.48,1
0.84,35.45,22.63,66.06,3
21.77,30.0,24.37,19.17,3
66.17,14.13,93.6,38.88,1
48.4,17.91,71.49,31.28,1
0.53,29.19,68.99,9.45,3
80.45,45.5,59.99,58.48,1
77.28,32.66,36.35,99.37,1
54.84,37.26,65.88,55.96,1
6.65,23.56,46.91,54.53,2
76.65,32.86,23.09,4.03,2
58.37,27.9,72.06,13.92,1
78.2,36.37,21.66,51.32,1
75.17,12.02,27.16,98.52,1
80.3,29.73,83.59,87.66,0
51.8,21.84,69.41,34.02,1
14.03,23.05,66.79,54.3,2
67.12,48.44,47.64,55.27,1
62.05,17.31,45.67,68.54,1
74.23,22.45,72.12,68.78,1
16.99,30.4,76.6,78.98,2
19.5,44.52,55.92,2.5,3
89.04,26.67,97.23,94.37,0
75.0,39.75,96.01,7.01,1
90.82,44.25,47.12,47.62,1
75.87,22.4,83.86,91.96,0
59.72,25.71,58.89,48.77,1
65.41,24.26,56.06,6.36,1
88.91,43.31,14.95,22.92,1
57.88,11.77,61.66,57.87,1
63.24,22.34,91.05,8.79,1
15.65,37.18,80.21,42.37,2
47.39,32.62,80.77,32.91,1
71.64,27.45,24.39,81.52,1
27.09,31.6,42.26,11.01,2
20.23,17.9,30.99,68.28,2
31.38,27.23,38.43,40.66,2
24.15,30.07,62.16,58.78,2
21.49,46.05,42.83,20.55,3
42.49,20.43,60.46,60.97,1
90.78,44.71,49.47,67.4,1
50.71,35.77,35.8,7.02,2
18.79,10.81,18.59,82.43,2
7.7,38.99,90.27,86.13,2
69.62,11.42,11.02,6.36,2
38.28,49.9,10.15,60.32,2
82.18,44.91,84.41,59.4,1
65.95,21.89,99.71,1.25,1
79.62,20.3,75.44,34.23,1
27.19,25.26,11.37,96.89,2
69.24,24.25,30.4,55.55,1
26.41,24.89,97.46,93.32,1
93.91,22.73,82.77,67.56,0
63.64,34.85,61.01,2.84,2
32.45,16.57,31.32,7.77,2
26.95,43.84,11.29,72.22,2
19.09,42.5,11.88,55.46,3
69.46,29.06,65.08,12.72,1
21.87,44.11,11.96,61.41,3
59.53,19.89,99.43,81.03,0
26.46,10.7,26.5,75.3,2
66.2,34.77,73.96,24.62,1
81.49,28.32,23.96,25.82,1
77.8,32.69,58.61,96.78,1
76.09,45.97,17.26,88.74,1
18.77,48.8,79.01,31.83,2
8.84,35.38,62.64,82.41,2
69.89,40.56,17.76,16.17,2
36.83,13.35,86.37,19.68,1
43.23,16.43,59.23,18.12,2
3.11,39.33,92.94,8.77,2
25.96,27.25,92.5,85.47,1
3.37,27.84,92.85,57.88,2
